example_id,build_id,document_id,page_id,dataset,document_type,language,project_split,split_group_id,token_source,image_path,normalized_annotation_path,model_example_path,ocr_route,token_count,label_count,entity_count,relation_count,canonical_field_count,alignment_coverage,entity_retention_rate,relation_retention_rate,canonical_retention_rate,data_quality_score,inference_realistic,is_private,is_usable,exclusion_reason,profile
sroie_page_52dd8c064c324f__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_25ec46d1da29c7,sroie_page_52dd8c064c324f,sroie,receipt,en,dev_calibration,split_87081b0b4df582d6,hybrid,data/raw/public/sroie/SROIE2019/test/img/X51005568855.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_52dd8c064c324f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\hybrid\sroie_page_52dd8c064c324f.json,general,86,86,3,0,4,1.0,1.0,1.0,1.0,0.980508595020213,false,false,true,,development
sroie_page_52dd8c064c324f__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_25ec46d1da29c7,sroie_page_52dd8c064c324f,sroie,receipt,en,dev_calibration,split_87081b0b4df582d6,paddleocr,data/raw/public/sroie/SROIE2019/test/img/X51005568855.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_52dd8c064c324f.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\paddleocr\sroie_page_52dd8c064c324f.json,general,84,84,3,0,4,1.0,1.0,1.0,0.75,0.9493073173150627,true,false,true,,development
sroie_page_b621748537e1ab__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_b4e417c0256436,sroie_page_b621748537e1ab,sroie,receipt,en,dev_select,split_0600fb08e6c2bc8e,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51008164524.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_b621748537e1ab.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_b621748537e1ab.json,,48,48,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_b621748537e1ab__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_b4e417c0256436,sroie_page_b621748537e1ab,sroie,receipt,en,dev_select,split_0600fb08e6c2bc8e,hybrid,data/raw/public/sroie/SROIE2019/train/img/X51008164524.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_b621748537e1ab.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\hybrid\sroie_page_b621748537e1ab.json,general,52,52,4,0,4,0.8333333333333334,1.0,1.0,1.0,0.8691573524007662,false,false,true,,development
sroie_page_b621748537e1ab__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_b4e417c0256436,sroie_page_b621748537e1ab,sroie,receipt,en,dev_select,split_0600fb08e6c2bc8e,paddleocr,data/raw/public/sroie/SROIE2019/train/img/X51008164524.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_b621748537e1ab.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\paddleocr\sroie_page_b621748537e1ab.json,general,40,40,3,0,4,0.8333333333333334,0.75,1.0,0.75,0.870481255718699,true,false,true,,development
sroie_page_21cb2b26c32b8e__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_3cd09ae5ad766d,sroie_page_21cb2b26c32b8e,sroie,receipt,en,test_in_domain,split_8d05d226b926a831,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005337877.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_21cb2b26c32b8e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_21cb2b26c32b8e.json,,53,53,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_21cb2b26c32b8e__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_3cd09ae5ad766d,sroie_page_21cb2b26c32b8e,sroie,receipt,en,test_in_domain,split_8d05d226b926a831,hybrid,data/raw/public/sroie/SROIE2019/test/img/X51005337877.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_21cb2b26c32b8e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\hybrid\sroie_page_21cb2b26c32b8e.json,general,68,68,4,0,4,0.9056603773584906,1.0,1.0,1.0,0.8551862175667452,false,false,true,,development
sroie_page_21cb2b26c32b8e__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_3cd09ae5ad766d,sroie_page_21cb2b26c32b8e,sroie,receipt,en,test_in_domain,split_8d05d226b926a831,paddleocr,data/raw/public/sroie/SROIE2019/test/img/X51005337877.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_21cb2b26c32b8e.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\paddleocr\sroie_page_21cb2b26c32b8e.json,general,52,52,4,0,4,0.9056603773584906,1.0,1.0,1.0,0.9527981743946766,true,false,true,,development
sroie_page_80862504fb4fa8__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_19f0332e86ad51,sroie_page_80862504fb4fa8,sroie,receipt,en,train,split_8d7b6203640ecea5,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005255805.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_80862504fb4fa8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_80862504fb4fa8.json,,51,51,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_80862504fb4fa8__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_19f0332e86ad51,sroie_page_80862504fb4fa8,sroie,receipt,en,train,split_8d7b6203640ecea5,hybrid,data/raw/public/sroie/SROIE2019/train/img/X51005255805.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_80862504fb4fa8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\hybrid\sroie_page_80862504fb4fa8.json,general,56,56,4,0,4,0.9215686274509803,1.0,1.0,1.0,0.8736715076797152,false,false,true,,development
sroie_page_80862504fb4fa8__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_19f0332e86ad51,sroie_page_80862504fb4fa8,sroie,receipt,en,train,split_8d7b6203640ecea5,paddleocr,data/raw/public/sroie/SROIE2019/train/img/X51005255805.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_80862504fb4fa8.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\paddleocr\sroie_page_80862504fb4fa8.json,general,45,45,3,0,4,0.9215686274509803,0.75,1.0,0.75,0.8683953842047775,true,false,true,,development
fatura_page_17f8fb8528bb5c__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_2d15b8b6a7d1c4,fatura_page_17f8fb8528bb5c,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance110.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17f8fb8528bb5c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\fatura_page_17f8fb8528bb5c.json,,64,64,8,0,7,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_17f8fb8528bb5c__hybrid,development-c155e2ba6dcfb4b6,fatura_doc_2d15b8b6a7d1c4,fatura_page_17f8fb8528bb5c,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance110.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17f8fb8528bb5c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\hybrid\fatura_page_17f8fb8528bb5c.json,general,91,91,8,0,7,0.96875,1.0,1.0,1.0,0.7276480287865307,false,false,true,,development
fatura_page_17f8fb8528bb5c__paddleocr,development-c155e2ba6dcfb4b6,fatura_doc_2d15b8b6a7d1c4,fatura_page_17f8fb8528bb5c,fatura,invoice,tr,dev_calibration,split_c07b72bcab851bd8,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template45_Instance110.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17f8fb8528bb5c.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\paddleocr\fatura_page_17f8fb8528bb5c.json,general,45,45,6,0,7,0.96875,0.75,1.0,1.0,0.8966909177772129,true,false,true,,development
fatura_page_24d5d0c4cf0d57__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e56bd442018623,fatura_page_24d5d0c4cf0d57,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance4.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_24d5d0c4cf0d57.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\fatura_page_24d5d0c4cf0d57.json,,52,52,7,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_24d5d0c4cf0d57__hybrid,development-c155e2ba6dcfb4b6,fatura_doc_e56bd442018623,fatura_page_24d5d0c4cf0d57,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance4.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_24d5d0c4cf0d57.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\hybrid\fatura_page_24d5d0c4cf0d57.json,general,71,71,7,0,5,0.9230769230769231,1.0,1.0,1.0,0.7176634296216629,false,false,true,,development
fatura_page_24d5d0c4cf0d57__paddleocr,development-c155e2ba6dcfb4b6,fatura_doc_e56bd442018623,fatura_page_24d5d0c4cf0d57,fatura,invoice,tr,dev_select,split_bc966078a2f3e7dc,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template22_Instance4.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_24d5d0c4cf0d57.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\paddleocr\fatura_page_24d5d0c4cf0d57.json,general,34,34,5,0,5,0.9230769230769231,0.7142857142857143,1.0,1.0,0.8831566470220538,true,false,true,,development
fatura_page_17ae6c210289be__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_e8b6c8a96549b8,fatura_page_17ae6c210289be,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17ae6c210289be.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\fatura_page_17ae6c210289be.json,,52,52,6,0,9,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_17ae6c210289be__hybrid,development-c155e2ba6dcfb4b6,fatura_doc_e8b6c8a96549b8,fatura_page_17ae6c210289be,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17ae6c210289be.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\hybrid\fatura_page_17ae6c210289be.json,general,69,69,6,0,9,0.9038461538461539,1.0,1.0,1.0,0.6973920380853456,false,false,true,,development
fatura_page_17ae6c210289be__paddleocr,development-c155e2ba6dcfb4b6,fatura_doc_e8b6c8a96549b8,fatura_page_17ae6c210289be,fatura,invoice,tr,test_in_domain,split_f8b26eab2d057282,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template44_Instance86.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_17ae6c210289be.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\paddleocr\fatura_page_17ae6c210289be.json,general,29,29,4,0,9,0.9038461538461539,0.6666666666666666,1.0,1.0,0.8703135499226436,true,false,true,,development
fatura_page_16f0f157dfad5b__ground_truth,development-c155e2ba6dcfb4b6,fatura_doc_2c524d5a1f2e2c,fatura_page_16f0f157dfad5b,fatura,invoice,tr,train,split_142a6b6b4a49a492,ground_truth,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance141.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_16f0f157dfad5b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\fatura_page_16f0f157dfad5b.json,,64,64,8,0,5,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
fatura_page_16f0f157dfad5b__hybrid,development-c155e2ba6dcfb4b6,fatura_doc_2c524d5a1f2e2c,fatura_page_16f0f157dfad5b,fatura,invoice,tr,train,split_142a6b6b4a49a492,hybrid,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance141.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_16f0f157dfad5b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\hybrid\fatura_page_16f0f157dfad5b.json,general,85,85,8,0,5,0.953125,1.0,1.0,1.0,0.7019256826240611,false,false,true,,development
fatura_page_16f0f157dfad5b__paddleocr,development-c155e2ba6dcfb4b6,fatura_doc_2c524d5a1f2e2c,fatura_page_16f0f157dfad5b,fatura,invoice,tr,train,split_142a6b6b4a49a492,paddleocr,data/raw/public/fatura/invoices_dataset_final/images/Template9_Instance141.jpg,data/processed/normalized_ie_annotations/fatura/fatura_page_16f0f157dfad5b.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\paddleocr\fatura_page_16f0f157dfad5b.json,general,36,36,6,0,5,0.953125,0.75,1.0,1.0,0.8878390428892192,true,false,true,,development
funsd_page_5c3b7018494c24__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_8de97fe2eb1613,funsd_page_5c3b7018494c24,funsd,form,en,dev_calibration,split_d1f07bbc309b9265,ground_truth,data/raw/public/funsd/dataset/training_data/images/0001463282.png,data/processed/normalized_ie_annotations/funsd/funsd_page_5c3b7018494c24.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\funsd_page_5c3b7018494c24.json,,218,218,97,60,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_5c3b7018494c24__hybrid,development-c155e2ba6dcfb4b6,funsd_doc_8de97fe2eb1613,funsd_page_5c3b7018494c24,funsd,form,en,dev_calibration,split_d1f07bbc309b9265,hybrid,data/raw/public/funsd/dataset/training_data/images/0001463282.png,data/processed/normalized_ie_annotations/funsd/funsd_page_5c3b7018494c24.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\hybrid\funsd_page_5c3b7018494c24.json,general,240,240,97,60,0,0.7431192660550459,1.0,1.0,1.0,0.6808470329090073,false,false,true,,development
funsd_page_5c3b7018494c24__paddleocr,development-c155e2ba6dcfb4b6,funsd_doc_8de97fe2eb1613,funsd_page_5c3b7018494c24,funsd,form,en,dev_calibration,split_d1f07bbc309b9265,paddleocr,data/raw/public/funsd/dataset/training_data/images/0001463282.png,data/processed/normalized_ie_annotations/funsd/funsd_page_5c3b7018494c24.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\paddleocr\funsd_page_5c3b7018494c24.json,general,94,94,90,54,0,0.7431192660550459,0.9278350515463918,0.9,1.0,0.8697644497742698,true,false,true,,development
funsd_page_431fb8702e4e17__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_312f51882eb62a,funsd_page_431fb8702e4e17,funsd,form,en,dev_select,split_954ae08f61964036,ground_truth,data/raw/public/funsd/dataset/training_data/images/0011856542.png,data/processed/normalized_ie_annotations/funsd/funsd_page_431fb8702e4e17.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\funsd_page_431fb8702e4e17.json,,87,87,17,7,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_431fb8702e4e17__hybrid,development-c155e2ba6dcfb4b6,funsd_doc_312f51882eb62a,funsd_page_431fb8702e4e17,funsd,form,en,dev_select,split_954ae08f61964036,hybrid,data/raw/public/funsd/dataset/training_data/images/0011856542.png,data/processed/normalized_ie_annotations/funsd/funsd_page_431fb8702e4e17.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\hybrid\funsd_page_431fb8702e4e17.json,general,93,93,17,7,0,0.632183908045977,1.0,1.0,1.0,0.6442294519195357,false,false,true,,development
funsd_page_431fb8702e4e17__paddleocr,development-c155e2ba6dcfb4b6,funsd_doc_312f51882eb62a,funsd_page_431fb8702e4e17,funsd,form,en,dev_select,split_954ae08f61964036,paddleocr,data/raw/public/funsd/dataset/training_data/images/0011856542.png,data/processed/normalized_ie_annotations/funsd/funsd_page_431fb8702e4e17.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\paddleocr\funsd_page_431fb8702e4e17.json,general,31,31,17,7,0,0.632183908045977,1.0,1.0,1.0,0.8807106917229038,true,false,true,,development
funsd_page_44c30a042f9ecb__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_3f73615d3ad5d5,funsd_page_44c30a042f9ecb,funsd,form,en,test_in_domain,split_ebbff20e1abaa681,ground_truth,data/raw/public/funsd/dataset/testing_data/images/82250337_0338.png,data/processed/normalized_ie_annotations/funsd/funsd_page_44c30a042f9ecb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\funsd_page_44c30a042f9ecb.json,,214,214,36,18,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_44c30a042f9ecb__hybrid,development-c155e2ba6dcfb4b6,funsd_doc_3f73615d3ad5d5,funsd_page_44c30a042f9ecb,funsd,form,en,test_in_domain,split_ebbff20e1abaa681,hybrid,data/raw/public/funsd/dataset/testing_data/images/82250337_0338.png,data/processed/normalized_ie_annotations/funsd/funsd_page_44c30a042f9ecb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\hybrid\funsd_page_44c30a042f9ecb.json,general,215,215,36,18,0,0.40654205607476634,1.0,1.0,1.0,0.556205339432651,false,false,true,,development
funsd_page_44c30a042f9ecb__paddleocr,development-c155e2ba6dcfb4b6,funsd_doc_3f73615d3ad5d5,funsd_page_44c30a042f9ecb,funsd,form,en,test_in_domain,split_ebbff20e1abaa681,paddleocr,data/raw/public/funsd/dataset/testing_data/images/82250337_0338.png,data/processed/normalized_ie_annotations/funsd/funsd_page_44c30a042f9ecb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\paddleocr\funsd_page_44c30a042f9ecb.json,general,41,41,35,17,0,0.40654205607476634,0.9722222222222222,0.9444444444444444,1.0,0.8257620227578006,true,false,true,,development
funsd_page_0a25f50e790625__ground_truth,development-c155e2ba6dcfb4b6,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,form,en,train,split_d619a844a7622c2f,ground_truth,data/raw/public/funsd/dataset/testing_data/images/83641919_1921.png,data/processed/normalized_ie_annotations/funsd/funsd_page_0a25f50e790625.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\funsd_page_0a25f50e790625.json,,209,209,103,71,0,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
funsd_page_0a25f50e790625__hybrid,development-c155e2ba6dcfb4b6,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,form,en,train,split_d619a844a7622c2f,hybrid,data/raw/public/funsd/dataset/testing_data/images/83641919_1921.png,data/processed/normalized_ie_annotations/funsd/funsd_page_0a25f50e790625.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\hybrid\funsd_page_0a25f50e790625.json,general,228,228,103,71,0,0.784688995215311,1.0,1.0,1.0,0.7180061843673352,false,false,true,,development
funsd_page_0a25f50e790625__paddleocr,development-c155e2ba6dcfb4b6,funsd_doc_b93f65af7f0508,funsd_page_0a25f50e790625,funsd,form,en,train,split_d619a844a7622c2f,paddleocr,data/raw/public/funsd/dataset/testing_data/images/83641919_1921.png,data/processed/normalized_ie_annotations/funsd/funsd_page_0a25f50e790625.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\paddleocr\funsd_page_0a25f50e790625.json,general,107,107,102,71,0,0.784688995215311,0.9902912621359223,1.0,1.0,0.9067920933796026,true,false,true,,development
sroie_page_1974885d0e4deb__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_3ed555f139d8d9,sroie_page_1974885d0e4deb,sroie,receipt,en,dev_calibration,split_2f81d188a0875fbd,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51007231274.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_1974885d0e4deb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\ground_truth\sroie_page_1974885d0e4deb.json,,39,39,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_1974885d0e4deb__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_3ed555f139d8d9,sroie_page_1974885d0e4deb,sroie,receipt,en,dev_calibration,split_2f81d188a0875fbd,hybrid,data/raw/public/sroie/SROIE2019/test/img/X51007231274.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_1974885d0e4deb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\hybrid\sroie_page_1974885d0e4deb.json,general,48,48,4,0,4,1.0,1.0,1.0,1.0,0.9430508640926661,false,false,true,,development
sroie_page_1974885d0e4deb__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_3ed555f139d8d9,sroie_page_1974885d0e4deb,sroie,receipt,en,dev_calibration,split_2f81d188a0875fbd,paddleocr,data/raw/public/sroie/SROIE2019/test/img/X51007231274.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_1974885d0e4deb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_calibration\paddleocr\sroie_page_1974885d0e4deb.json,general,44,44,4,0,4,1.0,1.0,1.0,1.0,0.9701947836223997,true,false,true,,development
sroie_page_ae5f902dd081c6__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_a7f93fa369c61b,sroie_page_ae5f902dd081c6,sroie,receipt,en,dev_select,split_a3c082748846bef2,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51005663324.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_ae5f902dd081c6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\ground_truth\sroie_page_ae5f902dd081c6.json,,117,117,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_ae5f902dd081c6__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_a7f93fa369c61b,sroie_page_ae5f902dd081c6,sroie,receipt,en,dev_select,split_a3c082748846bef2,hybrid,data/raw/public/sroie/SROIE2019/train/img/X51005663324.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_ae5f902dd081c6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\hybrid\sroie_page_ae5f902dd081c6.json,general,124,124,4,0,4,0.9658119658119658,1.0,1.0,1.0,0.9550598952103626,false,false,true,,development
sroie_page_ae5f902dd081c6__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_a7f93fa369c61b,sroie_page_ae5f902dd081c6,sroie,receipt,en,dev_select,split_a3c082748846bef2,paddleocr,data/raw/public/sroie/SROIE2019/train/img/X51005663324.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_ae5f902dd081c6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\dev_select\paddleocr\sroie_page_ae5f902dd081c6.json,general,114,114,4,0,4,0.9658119658119658,1.0,1.0,1.0,0.984292519582571,true,false,true,,development
sroie_page_dfcc7c3c12e4bb__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_2ee8635f601ad8,sroie_page_dfcc7c3c12e4bb,sroie,receipt,en,test_in_domain,split_fc0d57ce7938b74c,ground_truth,data/raw/public/sroie/SROIE2019/train/img/X51007339151.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_dfcc7c3c12e4bb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\ground_truth\sroie_page_dfcc7c3c12e4bb.json,,46,46,3,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
sroie_page_dfcc7c3c12e4bb__hybrid,development-c155e2ba6dcfb4b6,sroie_doc_2ee8635f601ad8,sroie_page_dfcc7c3c12e4bb,sroie,receipt,en,test_in_domain,split_fc0d57ce7938b74c,hybrid,data/raw/public/sroie/SROIE2019/train/img/X51007339151.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_dfcc7c3c12e4bb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\hybrid\sroie_page_dfcc7c3c12e4bb.json,general,51,51,3,0,4,1.0,1.0,1.0,1.0,0.9517589712993001,false,false,true,,development
sroie_page_dfcc7c3c12e4bb__paddleocr,development-c155e2ba6dcfb4b6,sroie_doc_2ee8635f601ad8,sroie_page_dfcc7c3c12e4bb,sroie,receipt,en,test_in_domain,split_fc0d57ce7938b74c,paddleocr,data/raw/public/sroie/SROIE2019/train/img/X51007339151.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_dfcc7c3c12e4bb.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\test_in_domain\paddleocr\sroie_page_dfcc7c3c12e4bb.json,general,47,47,3,0,4,1.0,1.0,1.0,0.75,0.9406529433625691,true,false,true,,development
sroie_page_479bf688130bd6__ground_truth,development-c155e2ba6dcfb4b6,sroie_doc_44b1729eb7866c,sroie_page_479bf688130bd6,sroie,receipt,en,train,split_88f03358f1353084,ground_truth,data/raw/public/sroie/SROIE2019/test/img/X51005568894.jpg,data/processed/normalized_ie_annotations/sroie/sroie_page_479bf688130bd6.json,D:\CSX4201\vision-info-extraction-assets\data\model_datasets\development\development-c155e2ba6dcfb4b6\train\ground_truth\sroie_page_479bf688130bd6.json,,80,80,4,0,4,1.0,1.0,1.0,1.0,1.0,false,false,true,,development
